{'Time';'CpX';'CpY';'BottomLeft';'BottomRight';'TopLeft';'TopRight';'Weight';'RAWBottomLeft';'RAWBottonRight';'RAWTopLeft';'RAWTopRight'}
0.001     	     0.249	    -3.510	 27142.373	 27543.684	 14601.314	 15170.106	  8618.110	      8903	     19113	     15151	      4059
0.200     	     0.253	    -3.528	 27191.373	 27671.084	 14630.714	 15140.706	  8636.110	      8908	     19126	     15154	      4056
0.401     	     0.264	    -3.633	 27250.174	 27896.484	 14483.714	 14866.306	  8622.110	      8914	     19149	     15139	      4028
0.601     	     0.209	    -3.691	 27338.373	 27974.885	 14473.914	 14650.706	  8616.110	      8923	     19157	     15138	      4006
0.801     	     0.043	    -3.776	 27720.574	 27945.484	 14454.314	 14395.906	  8624.110	      8962	     19154	     15136	      3980
1.001     	    -0.100	    -3.718	 27838.174	 27641.684	 14630.714	 14435.106	  8627.110	      8974	     19123	     15154	      3984
1.200     	    -0.191	    -3.501	 27583.373	 27024.283	 14983.514	 14797.706	  8611.110	      8948	     19060	     15190	      4021
1.402     	    -0.208	    -3.304	 27338.373	 26651.885	 15326.514	 15199.506	  8624.110	      8923	     19022	     15225	      4062
1.601     	    -0.196	    -3.218	 27201.174	 26514.684	 15463.714	 15385.706	  8629.110	      8909	     19008	     15239	      4081
1.800     	    -0.145	    -3.224	 27161.975	 26749.885	 15542.114	 15385.706	  8657.110	      8905	     19032	     15247	      4081
2.001     	    -0.003	    -3.454	 27259.975	 27288.885	 15022.714	 14983.906	  8628.110	      8915	     19087	     15194	      4040
2.202     	    -0.171	    -3.359	 27299.174	 26769.484	 15199.114	 15062.306	  8605.110	      8919	     19034	     15212	      4048
2.400     	    -0.296	    -3.036	 27063.975	 26005.084	 15796.914	 15699.306	  8629.110	      8895	     18956	     15273	      4113
2.601     	    -0.128	    -2.844	 26583.773	 25809.084	 15953.714	 16228.506	  8630.110	      8846	     18936	     15289	      4167
2.801     	    -0.010	    -2.952	 26622.975	 26171.684	 15698.914	 16110.906	  8633.110	      8850	     18973	     15263	      4155
