{'Time';'CpX';'CpY';'BottomLeft';'BottomRight';'TopLeft';'TopRight';'Weight';'RAWBottomLeft';'RAWBottonRight';'RAWTopLeft';'RAWTopRight'}
0.001     	     1.972	     2.489	  8296.974	 11148.284	 14052.514	 15679.706	  5018.110	      6980	     17440	     15095	      4111
0.201     	     1.914	     2.026	  8679.174	 11922.484	 13954.514	 15101.506	  5067.110	      7019	     17519	     15085	      4052
0.401     	     1.402	     1.930	  9110.374	 11491.284	 13885.914	 14689.906	  5018.110	      7063	     17475	     15078	      4010
0.601     	     1.920	     1.673	  8316.574	 11060.084	 12229.714	 13484.506	  4601.110	      6982	     17431	     14909	      3887
0.800     	     2.384	     0.546	  9208.374	 12873.084	 11386.914	 12818.106	  4723.110	      7073	     17616	     14823	      3819
0.999     	     2.114	     0.631	  9825.774	 13176.884	 12092.514	 13484.506	  4957.110	      7136	     17647	     14895	      3887
1.200     	     1.221	     2.010	  8982.974	 11020.884	 13729.114	 14405.706	  4912.110	      7050	     17427	     15062	      3981
1.400     	     0.666	     2.803	  8767.374	 10227.084	 15316.714	 15385.706	  5071.110	      7028	     17346	     15224	      4081
1.600     	     0.478	     2.713	  8679.174	  9815.484	 14748.314	 14670.306	  4889.110	      7019	     17304	     15166	      4008
1.800     	     0.708	     2.568	  8865.374	 10413.284	 14914.914	 14974.106	  5017.110	      7038	     17365	     15183	      4039
2.001     	     1.037	     2.695	  8610.574	 10383.884	 14767.914	 15346.506	  5011.110	      7012	     17362	     15168	      4077
2.200     	     1.344	     3.177	  7983.374	 10011.484	 15042.314	 16061.906	  5010.110	      6948	     17324	     15196	      4150
2.399     	     1.162	     3.440	  7757.974	  9570.484	 15306.914	 16110.906	  4974.110	      6925	     17279	     15223	      4155
2.601     	     1.341	     2.903	  8267.574	 10266.284	 14728.714	 15767.906	  5003.110	      6977	     17350	     15164	      4120
2.800     	     1.506	     2.673	  8110.774	 10677.884	 14434.714	 15238.706	  4945.110	      6961	     17392	     15134	      4066
3.002     	     1.434	     2.404	  8532.174	 11128.684	 14473.914	 15140.706	  5028.110	      7004	     17438	     15138	      4056
3.200     	     1.862	     1.746	  8992.774	 12255.684	 13768.314	 14787.906	  5082.110	      7051	     17553	     15066	      4020
3.399     	     1.328	     1.542	  9492.574	 11785.284	 13454.714	 14160.706	  4989.110	      7102	     17505	     15034	      3956
3.600     	     1.010	     1.148	 10227.574	 11883.284	 13101.914	 13729.506	  4994.110	      7177	     17515	     14998	      3912
3.801     	     0.975	     1.296	 10207.974	 11706.884	 13278.314	 13994.106	  5019.110	      7175	     17497	     15016	      3939
4.000     	     1.415	     1.260	 10011.974	 11902.884	 12896.114	 14209.706	  5002.110	      7155	     17517	     14977	      3961
4.199     	     1.503	     0.714	 10501.974	 12588.884	 12357.114	 13680.506	  5013.110	      7205	     17587	     14922	      3907
4.400     	     1.122	     0.090	 11472.174	 12833.884	 11749.514	 12925.906	  4998.110	      7304	     17612	     14860	      3830
4.603     	     0.992	    -0.534	 12236.574	 13451.284	 11220.314	 12259.506	  5017.110	      7382	     17675	     14806	      3762
4.800     	     2.219	    -0.391	 11334.974	 13843.284	 10544.114	 13033.706	  4975.110	      7290	     17715	     14737	      3841
5.000     	     8.778	    -1.796	 11129.174	 19595.885	  4742.514	 17923.906	  5448.110	      7269	     18302	     14145	      4340
5.202     	    -3.269	     0.566	 17293.373	  8668.884	 14081.914	 14474.306	  5563.110	      7898	     17187	     15098	      3988
5.401     	   -11.003	    -0.540	 18831.975	  6385.484	 17551.113	  5477.906	  4923.110	      8055	     16954	     15452	      3070
5.601     	   -10.929	     2.878	 12981.374	  4445.084	 21608.314	  6938.106	  4691.110	      7458	     16756	     15866	      3219
5.801     	   -12.117	     3.310	 13490.974	  4013.884	 24332.715	  6663.706	  4949.110	      7510	     16712	     16144	      3191
6.001     	   -10.871	     3.472	 12755.974	  4425.484	 23685.914	  7653.506	  4951.110	      7435	     16754	     16078	      3292
6.199     	   -10.420	     2.246	 14568.974	  5287.884	 21686.715	  7408.506	  4995.110	      7620	     16842	     15874	      3267
6.399     	   -10.234	     3.188	 12285.574	  4552.884	 21588.715	  7575.106	  4694.110	      7387	     16767	     15864	      3284
6.600     	   -10.247	    -1.804	 22389.373	  8178.884	 16718.113	  5801.306	  5417.110	      8418	     17137	     15367	      3103
6.800     	     2.069	     0.157	 12883.374	 11961.684	  9887.514	 15620.906	  5138.110	      7448	     17523	     14670	      4105
6.999     	     9.781	    -1.057	  8296.974	 18380.684	  5134.514	 17188.906	  5000.110	      6980	     18178	     14185	      4265
7.201     	     6.542	    -2.628	 11295.774	 18321.885	  5634.314	 13268.906	  4951.110	      7286	     18172	     14236	      3865
7.401     	     2.555	    -1.145	 12736.374	 14068.684	  8829.114	 13268.906	  4990.110	      7433	     17738	     14562	      3865
7.600     	    -3.916	     0.134	 15460.774	  8110.284	 12690.314	 11416.706	  4865.110	      7711	     17130	     14956	      3676
7.800     	    -0.768	     2.331	 11697.574	 10178.084	 16473.113	 16061.906	  5552.110	      7327	     17341	     15342	      4150
8.000     	     1.540	     4.676	  6101.774	  8659.084	 16482.914	 17384.906	  4962.110	      6756	     17186	     15343	      4285
8.200     	     3.553	     3.696	  6787.774	 10295.684	 13925.114	 18551.105	  5057.110	      6826	     17353	     15082	      4404
8.400     	     3.212	     2.424	  7679.574	 11834.284	 13190.114	 16306.906	  5001.110	      6917	     17510	     15007	      4175
8.600     	     2.385	     2.289	  7904.974	 11491.284	 13464.514	 15170.106	  4901.110	      6940	     17475	     15035	      4059
8.802     	     1.856	     1.906	  8639.974	 11951.884	 13778.114	 14670.306	  5004.110	      7015	     17522	     15067	      4008
9.001     	     1.691	     0.035	 10756.774	 13764.884	 11916.114	 12749.506	  5019.110	      7231	     17707	     14877	      3812
9.200     	     1.552	     0.002	 11129.174	 13333.684	 11582.914	 12886.706	  4993.110	      7269	     17663	     14843	      3826
9.401     	     0.704	     0.355	 11207.574	 12628.084	 12562.914	 12739.706	  5014.110	      7277	     17591	     14943	      3811
9.600     	    -0.186	     0.584	 11619.174	 11697.084	 13111.714	 12612.306	  5004.110	      7319	     17496	     14999	      3798
9.800     	    -0.484	     0.656	 11785.774	 11197.284	 13082.314	 12582.906	  4964.110	      7336	     17445	     14996	      3795
10.000    	     1.102	     0.655	 10580.374	 12520.284	 12621.714	 13170.906	  4989.110	      7213	     17580	     14949	      3855
10.199    	     2.387	    -0.301	 10443.174	 15029.084	 11661.314	 12553.506	  5070.110	      7199	     17836	     14851	      3792
10.400    	     2.701	    -0.481	 10413.774	 14999.684	 10965.514	 12475.106	  4985.110	      7196	     17833	     14780	      3784
10.601    	     1.695	    -0.462	 11060.574	 14294.084	 11435.914	 12024.306	  4981.110	      7262	     17761	     14828	      3738
10.801    	     1.614	    -0.027	 10727.374	 13784.484	 11906.314	 12494.706	  4991.110	      7228	     17709	     14876	      3786
10.999    	     1.440	     0.104	 10874.374	 13451.284	 12033.714	 12720.106	  5008.110	      7243	     17675	     14889	      3809
11.200    	     1.494	    -0.296	 11364.374	 13735.484	 11435.914	 12445.706	  4998.110	      7293	     17704	     14828	      3781
11.401    	     1.426	    -0.725	 11893.574	 14156.884	 11043.914	 12014.506	  5011.110	      7347	     17747	     14788	      3737
11.600    	     1.060	    -0.938	 12432.574	 14009.884	 10877.314	 11700.906	  5002.110	      7402	     17732	     14771	      3705
11.800    	     1.067	    -0.994	 12452.174	 14147.084	 10887.114	 11612.706	  5010.110	      7404	     17746	     14772	      3696
12.000    	     1.015	    -0.908	 12471.774	 13951.084	 10926.314	 11749.906	  5010.110	      7406	     17726	     14776	      3710
