{'Time';'CpX';'CpY';'BottomLeft';'BottomRight';'TopLeft';'TopRight';'Weight';'RAWBottomLeft';'RAWBottonRight';'RAWTopLeft';'RAWTopRight'}
0.002     	     0.905	    -0.814	 11913.174	 14372.484	 11661.314	 11259.906	  5021.110	      7349	     17769	     14851	      3660
0.201     	     0.569	    -0.793	 12001.374	 14058.884	 11788.714	 11014.906	  4986.110	      7358	     17737	     14864	      3635
0.399     	     0.762	    -1.298	 12060.174	 15264.284	 11710.314	 10240.706	  5028.110	      7364	     17860	     14856	      3556
0.600     	     0.959	    -2.748	 12804.974	 17420.283	 10661.714	  8221.906	  5011.110	      7440	     18080	     14749	      3350
0.800     	     1.065	    -2.855	 12902.974	 17596.684	 10485.314	  8212.106	  5020.110	      7450	     18098	     14731	      3349
1.001     	     1.022	    -2.297	 12383.574	 16704.885	 10847.914	  8829.506	  4976.110	      7397	     18007	     14768	      3412
1.200     	     0.919	    -2.213	 12530.574	 16763.684	 11122.314	  8986.306	  5041.110	      7412	     18013	     14796	      3428
1.400     	     0.736	    -1.949	 12373.774	 16156.084	 11308.514	  9192.106	  5003.110	      7396	     17951	     14815	      3449
1.600     	     0.745	    -1.379	 12011.174	 15460.284	 11759.314	 10005.506	  5024.110	      7359	     17880	     14861	      3532
1.800     	     0.500	    -1.426	 12354.174	 14950.684	 11465.314	  9995.706	  4976.110	      7394	     17828	     14831	      3531
2.000     	     0.190	    -1.109	 12942.174	 13911.884	 11406.514	 10867.906	  5013.110	      7454	     17722	     14825	      3620
2.201     	     0.594	    -1.079	 12491.374	 14000.084	 11132.114	 10956.106	  4957.110	      7408	     17731	     14797	      3629
2.401     	     0.879	    -0.592	 11883.774	 13578.684	 11386.914	 11661.706	  4950.110	      7346	     17688	     14823	      3701
2.601     	     0.756	    -0.551	 12579.574	 14137.284	 12063.114	 12288.906	  5211.110	      7417	     17745	     14892	      3765
2.800     	     1.170	    -0.921	 12158.174	 14323.484	 11092.914	 11583.306	  5016.110	      7374	     17764	     14793	      3693
3.001     	     1.370	    -0.828	 11775.974	 14313.684	 11073.314	 11622.506	  4978.110	      7335	     17763	     14791	      3697
3.199     	     1.160	    -0.306	 11374.174	 13666.884	 11729.914	 12053.706	  4982.110	      7294	     17697	     14858	      3741
3.399     	     0.984	     0.199	 11178.174	 12892.684	 12190.514	 12700.506	  4996.110	      7274	     17618	     14905	      3807
3.600     	     0.997	     0.312	 11109.574	 12833.884	 12347.314	 12886.706	  5018.110	      7267	     17612	     14921	      3826
3.800     	     1.082	     0.049	 11227.174	 13176.884	 12053.314	 12553.506	  5001.110	      7279	     17647	     14891	      3792
4.000     	     0.883	    -0.313	 11736.774	 13402.284	 11759.314	 12092.906	  4999.110	      7331	     17670	     14861	      3745
4.201     	     1.051	    -0.805	 12109.174	 14068.684	 11220.314	 11642.106	  5004.110	      7369	     17738	     14806	      3699
4.400     	     0.870	    -1.394	 12765.774	 14627.284	 10769.514	 10877.706	  5004.110	      7436	     17795	     14760	      3621
4.601     	     0.858	    -1.408	 12755.974	 14627.284	 10759.714	 10828.706	  4997.110	      7435	     17795	     14759	      3616
4.800     	     0.657	    -1.434	 12971.574	 14509.684	 10808.714	 10760.106	  5005.110	      7457	     17783	     14764	      3609
5.000     	     0.190	    -1.347	 13245.974	 14098.084	 11102.714	 10681.706	  5013.110	      7485	     17741	     14794	      3601
5.201     	     0.420	    -1.024	 12736.374	 13882.484	 11298.714	 11103.106	  5002.110	      7433	     17719	     14814	      3644
5.401     	     0.565	    -0.610	 12314.974	 13725.684	 11808.314	 11691.106	  5055.110	      7390	     17703	     14866	      3704
5.599     	     0.704	    -0.852	 12510.974	 14294.084	 11690.714	 11534.306	  5105.110	      7410	     17761	     14854	      3688
5.801     	     0.642	    -1.302	 12657.974	 14284.284	 10906.714	 10720.906	  4956.110	      7425	     17760	     14774	      3605
6.000     	     0.815	    -1.361	 12628.574	 14784.084	 11043.914	 10740.506	  5020.110	      7422	     17811	     14788	      3607
6.201     	     1.187	    -1.649	 12932.374	 15146.684	 10377.514	 10867.906	  5033.110	      7453	     17848	     14720	      3620
6.400     	     1.263	    -0.479	 11452.574	 14058.884	 11641.714	 11896.906	  5005.110	      7302	     17737	     14849	      3725
6.599     	     1.125	     0.319	 10737.174	 13039.684	 12425.714	 12661.306	  4986.110	      7229	     17633	     14929	      3803
6.800     	     0.881	     0.206	 11011.574	 13137.684	 12562.914	 12435.906	  5015.110	      7257	     17643	     14943	      3780
6.999     	     0.672	    -0.207	 11560.374	 13490.484	 12298.314	 11896.906	  5025.110	      7313	     17679	     14916	      3725
7.202     	    -0.368	    -0.582	 12814.774	 12863.284	 12082.714	 11201.106	  4996.110	      7441	     17615	     14894	      3654
7.400     	     0.362	    -1.214	 13275.374	 13519.884	 10632.314	 11201.106	  4962.110	      7488	     17682	     14746	      3654
7.600     	     6.314	    -3.479	 13020.574	 18223.885	  4105.514	 13004.306	  4934.110	      7462	     18162	     14080	      3838
7.800     	     3.071	    -0.284	 12314.974	 13147.484	  9025.114	 15248.506	  5075.110	      7390	     17644	     14582	      4067
8.001     	   -11.572	    -0.413	 22252.174	  6689.284	 20667.514	  6330.506	  5708.110	      8404	     16985	     15770	      3157
8.202     	   -10.710	     2.995	 13255.774	  4386.284	 21980.715	  7526.106	  4811.110	      7486	     16750	     15904	      3279
8.399     	   -10.518	     6.034	  8179.374	  3053.484	 25675.314	  8662.906	  4650.110	      6968	     16614	     16281	      3395
8.601     	    -9.813	    -3.939	 23222.373	  9237.284	 12219.914	  4096.106	  4977.110	      8503	     17245	     14908	      2929
8.800     	   -10.702	     0.750	 16293.774	  6032.684	 19315.113	  6016.906	  4863.110	      7796	     16918	     15632	      3125
8.999     	   -14.559	     2.231	 16440.773	  3386.684	 24371.914	  4605.706	  4980.110	      7811	     16648	     16148	      2981
9.200     	   -13.617	    -1.504	 22232.574	  5777.884	 18276.314	  3449.306	  5075.110	      8402	     16892	     15526	      2863
9.401     	   -11.721	    -6.320	 30052.975	  9815.484	 10083.514	  2126.306	  5314.110	      9200	     17304	     14690	      2728
9.600     	   -11.325	    -6.029	 26995.373	  9247.084	  9642.514	  2224.306	  4909.110	      8888	     17246	     14645	      2738
9.802     	    -7.215	    -2.160	 20546.975	  9472.484	 13327.314	  7467.306	  5185.110	      8230	     17269	     15021	      3273
10.000    	     0.655	     1.709	 10854.774	 10491.684	 13317.514	 15189.706	  5087.110	      7241	     17373	     15020	      4061
10.200    	     4.558	     2.302	  7199.374	 12079.284	 11671.114	 16855.705	  4878.110	      6868	     17535	     14852	      4231
10.403    	     2.772	     5.309	  6160.574	  7532.084	 15395.114	 20354.307	  5045.110	      6762	     17071	     15232	      4588
10.602    	    -0.243	     0.490	 14794.374	 13216.084	 14748.314	 15669.906	  5962.110	      7643	     17651	     15166	      4110
10.801    	     2.548	    -1.159	 11266.374	 15372.084	 10152.114	 11759.706	  4954.110	      7283	     17871	     14697	      3711
11.001    	     1.430	     0.807	  9521.974	 13294.484	 13337.114	 12798.506	  4995.110	      7105	     17659	     15022	      3817
11.200    	     0.189	     4.877	  7591.374	  6326.684	 15787.114	 17463.307	  4813.110	      6908	     16948	     15272	      4293
11.400    	    -1.869	    -0.920	 14245.574	 11922.484	 12141.514	 10270.106	  4957.110	      7587	     17519	     14900	      3559
11.600    	    -0.925	     0.801	 12648.174	  9815.484	 12464.914	 13239.506	  4915.110	      7424	     17304	     14933	      3862
11.801    	     1.090	    -0.932	 12285.574	 14058.884	 10916.514	 11602.906	  4986.110	      7387	     17737	     14775	      3695
12.000    	     1.392	    -0.124	 11403.574	 13470.884	 11631.914	 12729.906	  5024.110	      7297	     17677	     14848	      3810
12.200    	     0.731	     0.718	 11001.774	 12314.484	 12974.514	 13337.506	  5064.110	      7256	     17559	     14985	      3872
12.401    	     0.205	     0.033	 11805.374	 12481.084	 12317.914	 12102.706	  4970.110	      7338	     17576	     14918	      3746
12.600    	     0.203	     0.033	 11981.774	 12461.484	 12298.314	 12279.106	  5002.110	      7356	     17574	     14916	      3764
12.800    	     0.467	    -0.189	 12138.574	 12775.084	 11857.314	 12279.106	  5005.110	      7372	     17606	     14871	      3764
13.000    	     0.383	    -0.347	 12354.174	 12755.484	 11612.314	 12073.306	  4979.110	      7394	     17604	     14846	      3743
13.200    	     0.303	    -0.194	 12236.574	 12657.484	 11916.114	 12181.106	  4999.110	      7382	     17594	     14877	      3754
13.399    	     0.337	    -0.079	 12109.174	 12637.884	 12092.514	 12328.106	  5017.110	      7369	     17592	     14895	      3769
13.600    	     0.765	     0.237	 11521.174	 12549.684	 12170.914	 12876.906	  5012.110	      7309	     17583	     14903	      3825
13.800    	     1.076	     0.822	 10737.174	 12030.284	 12504.114	 13641.306	  4991.110	      7229	     17530	     14937	      3903
14.001    	     1.286	     0.972	 10403.974	 12010.684	 12553.114	 13847.106	  4981.110	      7195	     17528	     14942	      3924
14.201    	     1.380	     1.046	 10296.174	 12069.484	 12660.914	 14013.706	  5004.110	      7184	     17534	     14953	      3941
14.400    	     1.682	     0.960	 10188.374	 12363.484	 12435.514	 14072.506	  5006.110	      7173	     17564	     14930	      3947
14.601    	     1.690	     1.112	 10002.174	 12138.084	 12513.914	 14190.106	  4984.110	      7154	     17541	     14938	      3959
14.799    	     1.384	     1.143	 10256.974	 11912.684	 12700.114	 14180.306	  5005.110	      7180	     17518	     14957	      3958
15.000    	     1.113	     1.204	 10325.574	 11687.284	 12905.914	 14062.706	  4998.110	      7187	     17495	     14978	      3946
15.200    	     0.859	     0.968	 10766.574	 11804.884	 12827.514	 13739.306	  5014.110	      7232	     17507	     14970	      3913
15.400    	     0.805	     0.558	 11168.374	 12206.684	 12445.314	 13229.706	  5005.110	      7273	     17548	     14931	      3861
15.601    	     0.860	     0.223	 11511.374	 12569.284	 12053.314	 12945.506	  5008.110	      7308	     17585	     14891	      3832
15.801    	     0.575	    -0.243	 12099.374	 12951.484	 11798.514	 12249.706	  5010.110	      7368	     17624	     14865	      3761
16.000    	     0.487	    -0.370	 12265.974	 13108.284	 11788.714	 12053.706	  5022.110	      7385	     17640	     14864	      3741
16.200    	     0.645	    -0.391	 12099.374	 13206.284	 11671.114	 12024.306	  5000.110	      7368	     17650	     14852	      3738
16.400    	     0.677	    -0.503	 12324.774	 13314.084	 11504.514	 12053.706	  5020.110	      7391	     17661	     14835	      3741
16.600    	     0.982	    -0.143	 11717.174	 13108.284	 11700.514	 12533.906	  5006.110	      7329	     17640	     14855	      3790
16.801    	     1.058	     0.097	 11442.774	 12814.284	 11818.114	 12837.706	  4991.110	      7301	     17610	     14867	      3821
17.000    	     0.898	    -0.117	 11775.974	 13029.884	 11769.114	 12553.506	  5013.110	      7335	     17632	     14862	      3792
17.200    	     0.657	    -0.246	 12069.974	 12961.284	 11710.314	 12308.506	  5005.110	      7365	     17625	     14856	      3767
17.401    	     0.442	    -0.041	 12089.574	 12481.084	 11896.514	 12504.506	  4997.110	      7367	     17576	     14875	      3787
17.600    	     0.228	     0.151	 12089.574	 12216.484	 12268.914	 12661.306	  5024.110	      7367	     17549	     14913	      3803
17.801    	     0.416	     0.121	 11932.774	 12275.284	 12053.314	 12651.506	  4991.110	      7351	     17555	     14891	      3802
18.002    	     0.524	     0.447	 11560.374	 12000.884	 12327.714	 13072.906	  4996.110	      7313	     17527	     14919	      3845
18.203    	     0.773	     0.897	 11099.774	 11599.084	 12572.714	 13827.506	  5010.110	      7266	     17486	     14944	      3922
