{'Time';'CpX';'CpY';'BottomLeft';'BottomRight';'TopLeft';'TopRight';'Weight';'RAWBottomLeft';'RAWBottonRight';'RAWTopLeft';'RAWTopRight'}
0.001     	    -1.460	    -1.514	 25701.773	 21555.885	 19050.514	 17541.705	  8556.110	      8756	     18502	     15605	      4301
0.200     	    -1.658	    -2.034	 26926.773	 21781.283	 17854.914	 16630.307	  8489.110	      8881	     18525	     15483	      4208
0.401     	    -1.443	    -1.982	 26681.773	 22026.283	 17854.914	 16943.906	  8521.110	      8856	     18550	     15483	      4240
0.600     	    -1.206	    -1.682	 25731.174	 21644.084	 18090.113	 17551.506	  8471.110	      8759	     18511	     15507	      4302
0.800     	    -0.729	    -1.387	 24839.373	 21977.283	 18501.715	 18541.307	  8557.110	      8668	     18545	     15549	      4403
0.999     	    -0.796	    -1.106	 24447.373	 21448.084	 19089.715	 19001.906	  8570.110	      8628	     18491	     15609	      4450
1.201     	    -0.934	    -0.911	 23996.574	 20752.283	 19364.113	 19021.506	  8483.110	      8582	     18420	     15637	      4452
1.399     	    -1.217	    -0.785	 24143.574	 20468.084	 20059.914	 19031.307	  8541.110	      8597	     18391	     15708	      4453
1.600     	    -1.781	    -0.981	 25084.373	 20311.283	 20304.914	 18178.705	  8559.110	      8693	     18375	     15733	      4366
1.801     	    -2.008	    -0.952	 25005.975	 20007.484	 20540.113	 17806.307	  8506.110	      8685	     18344	     15757	      4328
2.001     	    -2.427	    -0.961	 25476.373	 19595.885	 20902.715	 17433.906	  8511.110	      8733	     18302	     15794	      4290
2.200     	    -2.808	    -1.049	 26211.373	 19341.084	 21079.113	 17090.906	  8543.110	      8808	     18276	     15812	      4255
2.399     	    -2.451	    -0.741	 24760.975	 19056.885	 21157.514	 17522.105	  8418.110	      8660	     18247	     15820	      4299
2.600     	    -2.489	    -0.483	 25074.574	 19537.084	 22725.514	 18404.105	  8749.110	      8692	     18296	     15980	      4389
2.800     	    -4.008	    -0.088	 25123.574	 16900.885	 24313.113	 17090.906	  8513.110	      8697	     18027	     16142	      4255
3.000     	    -5.844	     0.046	 26730.773	 14499.884	 25832.113	 15718.906	  8447.110	      8861	     17782	     16297	      4115
3.200     	    -6.660	    -1.510	 32649.975	 15528.884	 23254.715	 14072.506	  8725.110	      9465	     17887	     16034	      3947
3.401     	    -6.482	    -2.331	 32924.375	 16900.885	 21216.314	 12288.906	  8503.110	      9493	     18027	     15826	      3765
3.600     	    -7.299	    -2.097	 32894.973	 16136.484	 22843.113	 11495.106	  8507.110	      9490	     17949	     15992	      3684
3.801     	    -8.987	    -1.427	 32581.373	 13980.484	 26253.514	 10338.706	  8485.110	      9458	     17729	     16340	      3566
4.000     	    -8.071	    -0.573	 30405.773	 13431.684	 27008.113	 12798.506	  8535.110	      9236	     17673	     16417	      3817
4.201     	    -7.241	    -0.926	 30729.174	 14715.484	 25538.113	 13347.306	  8605.110	      9269	     17804	     16267	      3873
4.400     	    -6.642	    -1.118	 30503.773	 15342.684	 24264.113	 13709.906	  8553.110	      9246	     17868	     16137	      3910
4.600     	    -6.116	    -1.304	 30327.373	 15783.684	 22970.514	 14033.306	  8481.110	      9228	     17913	     16005	      3943
4.799     	    -5.402	    -2.328	 32267.773	 17606.484	 19854.113	 13700.106	  8513.110	      9426	     18099	     15687	      3909
5.000     	    -4.644	    -1.941	 30729.174	 17920.084	 20069.715	 14934.906	  8536.110	      9269	     18131	     15709	      4035
5.199     	    -4.025	    -1.266	 28778.975	 17645.684	 20981.113	 16512.705	  8563.110	      9070	     18103	     15802	      4196
5.400     	    -3.426	    -0.810	 27318.773	 17390.885	 21167.314	 17845.506	  8543.110	      8921	     18077	     15821	      4332
5.599     	    -3.476	    -0.472	 26583.773	 16606.885	 21627.914	 18266.906	  8478.110	      8846	     17997	     15868	      4375
5.809     	    -2.975	    -0.258	 25339.174	 16920.484	 21706.314	 18756.906	  8441.110	      8719	     18029	     15876	      4425
5.999     	    -3.237	    -0.838	 27700.975	 18223.885	 21618.113	 18266.906	  8756.110	      8960	     18162	     15867	      4375
6.200     	    -3.845	    -1.610	 29837.373	 18400.283	 20197.113	 16542.105	  8671.110	      9178	     18180	     15722	      4199
6.416     	    -4.135	    -1.918	 30591.975	 18449.283	 19707.113	 15718.906	  8619.110	      9255	     18185	     15672	      4115
6.600     	    -3.264	    -1.891	 29112.174	 19360.684	 19021.113	 16159.906	  8536.110	      9104	     18278	     15602	      4160
6.800     	    -3.677	    -2.116	 29700.174	 18958.885	 18629.113	 15336.706	  8431.110	      9164	     18237	     15562	      4076
